"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-03","50","59","40"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-04","42","50","38"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-05","42","47","36"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-06","44","48","40"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-07","46","51","40"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-08","42","50","36"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-09","47","54","37"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-10","55","66","43"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-11","52","60","45"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-12","42","45","39"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-13","38","42","36"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-14","36","37","34"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-15","33","36","31"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-16","31","35","29"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-17","33","37","29"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-18","31","36","28"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-19","31","35","27"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-20","35","36","34"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-21","34","37","31"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-22","35","37","33"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-23","32","34","29"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-24","29","31","27"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-25","30","34","27"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-26","25","30","20"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-27","28","30","26"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-28","28","30","26"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-29","26","34","19"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-30","24","29","18"
"SZ000001940","BASEL BINNINGEN, SZ","1991-01-31","23","27","17"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-01","26","31","24"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-02","28","36","22"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-03","28","35","21"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-04","26","31","20"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-05","22","27","15"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-06","16","21","9"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-07","16","22","7"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-08","24","31","22"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-09","28","37","24"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-10","33","46","24"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-11","26","33","21"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-12","27","34","23"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-13","24","30","18"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-14","22","31","13"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-15","30","35","26"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-16","35","37","30"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-17","29","36","22"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-18","31","36","28"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-19","39","52","29"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-20","38","49","31"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-21","38","49","30"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-22","40","49","33"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-23","40","51","32"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-24","45","60","35"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-25","47","62","36"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-26","45","60","33"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-27","37","42","31"
"SZ000001940","BASEL BINNINGEN, SZ","1991-02-28","42","47","38"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-01","40","46","38"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-02","44","53","37"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-03","48","53","40"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-04","44","51","36"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-05","48","55","42"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-06","51","62","45"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-07","51","57","46"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-08","51","59","45"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-09","48","50","46"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-10","49","58","42"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-11","47","54","42"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-12","46","58","39"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-13","46","56","36"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-14","49","64","38"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-15","54","63","45"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-16","52","65","41"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-17","48","54","39"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-18","50","56","45"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-19","47","53","39"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-20","56","63","53"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-21","58","69","50"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-22","45","50","43"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-23","46","51","42"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-24","47","50","45"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-25","46","47","45"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-26","43","45","40"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-27","41","44","36"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-28","39","49","30"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-29","37","46","30"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-30","40","49","28"
"SZ000001940","BASEL BINNINGEN, SZ","1991-03-31","43","54","31"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-01","47","60","33"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-02","50","65","38"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-03","53","65","41"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-04","49","56","46"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-05","47","52","42"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-06","49","56","40"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-07","50","57","45"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-08","50","58","44"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-09","50","62","40"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-10","53","67","38"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-11","55","69","42"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-12","55","69","40"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-13","55","67","40"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-14","53","69","43"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-15","54","69","40"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-16","55","68","40"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-17","40","46","33"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-18","40","48","35"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-19","40","50","35"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-20","36","40","31"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-21","37","48","27"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-22","41","50","29"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-23","38","46","35"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-24","41","54","32"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-25","44","59","30"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-26","49","62","34"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-27","49","60","40"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-28","50","56","45"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-29","53","66","46"
"SZ000001940","BASEL BINNINGEN, SZ","1991-04-30","50","55","45"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-01","49","55","43"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-02","45","49","43"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-03","44","49","36"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-04","42","51","37"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-05","44","53","38"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-06","46","54","35"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-07","47","58","41"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-08","50","64","36"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-09","53","67","39"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-10","52","62","42"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-11","51","53","49"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-12","50","54","46"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-13","52","63","42"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-14","53","60","43"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-15","49","57","44"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-16","44","51","39"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-17","46","55","40"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-18","48","58","40"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-19","50","60","39"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-20","53","66","40"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-21","58","73","43"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-22","63","75","51"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-23","57","65","43"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-24","49","62","38"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-25","53","65","35"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-26","56","66","49"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-27","58","68","46"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-28","59","75","43"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-29","62","74","47"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-30","60","74","48"
"SZ000001940","BASEL BINNINGEN, SZ","1991-05-31","63","76","45"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-01","64","77","48"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-02","63","76","48"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-03","60","68","53"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-04","55","63","49"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-05","56","66","44"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-06","56","68","51"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-07","55","58","53"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-08","58","63","54"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-09","59","65","53"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-10","61","69","56"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-11","59","69","51"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-12","62","75","48"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-13","61","66","58"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-14","62","71","55"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-15","68","80","54"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-16","58","63","52"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-17","52","56","49"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-18","53","61","48"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-19","51","61","44"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-20","55","59","48"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-21","64","75","55"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-22","67","84","57"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-23","69","79","61"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-24","70","78","64"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-25","72","80","63"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-26","66","71","60"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-27","59","66","51"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-28","55","63","50"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-29","57","66","51"
"SZ000001940","BASEL BINNINGEN, SZ","1991-06-30","62","74","50"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-01","67","81","53"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-02","70","84","56"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-03","71","81","59"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-04","73","85","62"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-05","76","87","63"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-06","76","86","65"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-07","74","88","65"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-08","72","81","62"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-09","71","81","64"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-10","73","85","61"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-11","78","90","65"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-12","75","87","68"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-13","71","80","64"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-14","65","71","59"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-15","67","77","56"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-16","68","78","58"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-17","66","76","57"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-18","68","77","56"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-19","71","78","64"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-20","68","78","59"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-21","66","76","57"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-22","67","81","53"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-23","74","89","55"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-24","67","73","60"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-25","61","71","57"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-26","59","68","56"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-27","62","71","56"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-28","65","78","52"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-29","70","82","55"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-30","72","86","59"
"SZ000001940","BASEL BINNINGEN, SZ","1991-07-31","62","71","56"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-01","63","74","54"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-02","65","76","56"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-03","68","79","57"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-04","69","79","59"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-05","71","82","60"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-06","74","87","61"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-07","78","91","63"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-08","69","76","64"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-09","66","73","62"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-10","71","82","63"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-11","74","86","58"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-12","73","84","64"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-13","71","81","61"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-14","70","81","59"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-15","70","83","58"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-16","70","82","60"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-17","69","81","57"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-18","66","73","56"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-19","62","73","51"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-20","63","78","49"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-21","69","83","54"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-22","74","89","56"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-23","72","80","64"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-24","69","78","62"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-25","66","76","58"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-26","68","81","55"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-27","65","80","54"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-28","65","79","53"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-29","64","76","51"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-30","59","79","50"
"SZ000001940","BASEL BINNINGEN, SZ","1991-08-31","67","82","53"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-01","67","80","56"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-02","67","77","60"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-03","68","81","57"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-04","67","82","54"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-05","68","83","56"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-06","64","77","54"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-07","59","70","49"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-08","58","73","44"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-09","62","79","47"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-10","68","81","55"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-11","66","78","63"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-12","61","66","58"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-13","60","64","56"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-14","62","65","60"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-15","64","72","58"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-16","66","76","54"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-17","68","74","59"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-18","63","76","54"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-19","62","76","53"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-20","62","74","53"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-21","66","77","56"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-22","66","79","61"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-23","57","61","51"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-24","61","72","53"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-25","66","79","56"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-26","60","64","54"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-27","53","59","47"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-28","52","56","47"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-29","54","55","51"
"SZ000001940","BASEL BINNINGEN, SZ","1991-09-30","57","64","54"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-01","57","64","49"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-02","54","62","45"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-03","52","65","40"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-04","54","66","44"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-05","58","70","45"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-06","54","59","52"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-07","55","59","53"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-08","55","61","51"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-09","56","68","50"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-10","56","71","46"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-11","55","63","48"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-12","54","56","53"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-13","54","59","49"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-14","53","60","47"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-15","54","64","48"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-16","54","63","45"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-17","55","60","49"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-18","48","53","43"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-19","43","47","40"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-20","42","49","40"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-21","41","45","37"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-22","38","46","32"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-23","39","49","29"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-24","42","51","34"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-25","43","51","35"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-26","46","53","40"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-27","42","46","39"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-28","44","50","41"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-29","41","43","36"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-30","42","47","36"
"SZ000001940","BASEL BINNINGEN, SZ","1991-10-31","46","52","41"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-01","45","53","38"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-02","47","50","41"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-03","59","66","47"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-04","49","56","40"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-05","44","47","41"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-06","41","46","36"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-07","44","49","36"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-08","49","51","47"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-09","44","50","38"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-10","38","44","31"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-11","37","45","31"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-12","46","61","37"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-13","53","63","41"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-14","44","48","41"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-15","43","47","41"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-16","40","42","37"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-17","38","43","32"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-18","39","46","33"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-19","44","51","41"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-20","42","44","40"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-21","39","41","37"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-22","37","38","36"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-23","37","38","36"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-24","37","39","35"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-25","38","46","35"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-26","37","44","32"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-27","35","43","32"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-28","36","41","33"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-29","36","41","34"
"SZ000001940","BASEL BINNINGEN, SZ","1991-11-30","35","41","30"
"SZ000001940","BASEL BINNINGEN, SZ","1991-12-01","33","35","30"
"SZ000001940","BASEL BINNINGEN, SZ","1991-12-02","34","37","31"
"SZ000001940","BASEL BINNINGEN, SZ","1991-12-03","34","39","29"
"SZ000001940","BASEL BINNINGEN, SZ","1991-12-04","32","34","31"
"SZ000001940","BASEL BINNINGEN, SZ","1991-12-05","33","37","29"
"SZ000001940","BASEL BINNINGEN, SZ","1991-12-06","30","35","25"
"SZ000001940","BASEL BINNINGEN, SZ","1991-12-07","28","35","24"
"SZ000001940","BASEL BINNINGEN, SZ","1991-12-08","26","31","23"
"SZ000001940","BASEL BINNINGEN, SZ","1991-12-09","33","37","25"
"SZ000001940","BASEL BINNINGEN, SZ","1991-12-10","24","26","23"
"SZ000001940","BASEL BINNINGEN, SZ","1991-12-11","25","30","22"
"SZ000001940","BASEL BINNINGEN, SZ","1991-12-12","24","29","20"
"SZ000001940","BASEL BINNINGEN, SZ","1991-12-13","23","29","19"
"SZ000001940","BASEL BINNINGEN, SZ","1991-12-14","23","29","20"
"SZ000001940","BASEL BINNINGEN, SZ","1991-12-15","24","29","21"
"SZ000001940","BASEL BINNINGEN, SZ","1991-12-16","28","32","23"
"SZ000001940","BASEL BINNINGEN, SZ","1991-12-17","35","39","30"
"SZ000001940","BASEL BINNINGEN, SZ","1991-12-18","43","51","37"
"SZ000001940","BASEL BINNINGEN, SZ","1991-12-19","46","53","38"
"SZ000001940","BASEL BINNINGEN, SZ","1991-12-20","39","53","33"
"SZ000001940","BASEL BINNINGEN, SZ","1991-12-21","42","51","36"
"SZ000001940","BASEL BINNINGEN, SZ","1991-12-22","52","54","51"
"SZ000001940","BASEL BINNINGEN, SZ","1991-12-23","50","52","47"
